0.040865	0.220341	0.047697	0.022165	0.020945	0.030413	0.052072	0.022132	0.024438	0.018153	0.019472	0.015054	0.020452	0.051205	0.029162	0.020744	0.009818	0.021931	0.030204	0.019509	0.031558	0.008849	0.028168	0.039615	0.019504	0.034603	0.031431	0.010175	0.033432	0.025893
0.041017	0.214693	0.047754	0.022188	0.021119	0.030977	0.052486	0.022367	0.024786	0.018413	0.019778	0.015270	0.020587	0.051312	0.029203	0.021036	0.010054	0.022225	0.030475	0.019687	0.031737	0.008939	0.028287	0.039497	0.019675	0.034619	0.031495	0.010389	0.033570	0.026365
0.041006	0.222582	0.047492	0.022314	0.020731	0.030424	0.052086	0.022142	0.024306	0.018120	0.019527	0.015084	0.020261	0.050931	0.028999	0.020754	0.009780	0.021639	0.030241	0.019421	0.031275	0.008795	0.028089	0.039470	0.019416	0.034488	0.031468	0.010199	0.033274	0.025687
0.040823	0.214779	0.048001	0.022141	0.021105	0.030920	0.052184	0.022412	0.024898	0.018434	0.019884	0.015286	0.020716	0.051555	0.029367	0.020974	0.010106	0.022322	0.030481	0.019770	0.031803	0.008926	0.028335	0.039350	0.019504	0.034482	0.031270	0.010305	0.033584	0.026282
0.040886	0.214494	0.048220	0.022275	0.021012	0.031046	0.052222	0.022392	0.024790	0.018420	0.019897	0.015346	0.020731	0.051266	0.029061	0.021055	0.009984	0.022256	0.030390	0.019847	0.031197	0.008936	0.028516	0.039519	0.019619	0.034741	0.031523	0.010410	0.033645	0.026306
0.040908	0.219058	0.047691	0.022042	0.020883	0.030729	0.052277	0.022232	0.024592	0.018171	0.019643	0.015115	0.020454	0.051260	0.029198	0.020901	0.009895	0.022134	0.030319	0.019629	0.031482	0.008840	0.028098	0.039285	0.019472	0.034523	0.031414	0.010252	0.033427	0.026075
0.040980	0.219936	0.047692	0.021911	0.020896	0.030586	0.052279	0.022171	0.024514	0.018125	0.019533	0.014966	0.020309	0.051188	0.028878	0.020895	0.009873	0.022078	0.030249	0.019609	0.031523	0.008854	0.028049	0.039464	0.019501	0.034544	0.031525	0.010263	0.033476	0.026132
0.040634	0.217655	0.047328	0.022151	0.021025	0.030575	0.052405	0.022325	0.024699	0.018415	0.019480	0.015088	0.020537	0.051546	0.029274	0.020991	0.009920	0.022068	0.030451	0.019533	0.031516	0.008926	0.028354	0.039686	0.019567	0.034528	0.031400	0.010286	0.033561	0.026076
0.040757	0.218563	0.047446	0.022116	0.021066	0.030690	0.052345	0.022303	0.024796	0.018278	0.019409	0.015043	0.020372	0.051368	0.029275	0.020831	0.009932	0.022076	0.030626	0.019499	0.031746	0.008888	0.028089	0.039730	0.019478	0.034252	0.031280	0.010241	0.033460	0.026048
0.041224	0.220639	0.047505	0.022034	0.020754	0.030530	0.052098	0.022109	0.024251	0.018129	0.019541	0.015034	0.020409	0.051139	0.028949	0.020888	0.009877	0.021892	0.030391	0.019600	0.031482	0.008830	0.027974	0.039287	0.019494	0.034573	0.031771	0.010286	0.033315	0.025994
0.040969	0.217912	0.047692	0.022125	0.021013	0.030610	0.052424	0.022248	0.024591	0.018252	0.019632	0.015103	0.020558	0.051412	0.029217	0.020947	0.009900	0.022125	0.030204	0.019568	0.031568	0.008886	0.028132	0.039519	0.019564	0.034607	0.031359	0.010281	0.033467	0.026116
0.040627	0.221815	0.047354	0.021829	0.020982	0.030682	0.052510	0.022130	0.024485	0.018190	0.019318	0.014906	0.020320	0.051326	0.028889	0.021008	0.009691	0.021865	0.030115	0.019403	0.031118	0.008807	0.027958	0.039573	0.019522	0.034557	0.031283	0.010247	0.033467	0.026027
0.041039	0.219219	0.047588	0.022095	0.020872	0.030510	0.052194	0.022241	0.024556	0.018166	0.019565	0.015094	0.020463	0.051149	0.029073	0.020891	0.009888	0.021919	0.030469	0.019633	0.031355	0.008863	0.028225	0.039535	0.019508	0.034527	0.031579	0.010272	0.033551	0.025963
0.040826	0.220121	0.047525	0.022131	0.020842	0.030433	0.052194	0.022200	0.024548	0.018172	0.019496	0.015034	0.020419	0.051166	0.029110	0.020782	0.009850	0.021997	0.030286	0.019556	0.031374	0.008871	0.028260	0.039522	0.019472	0.034509	0.031583	0.010218	0.033517	0.025985
0.040913	0.215094	0.047738	0.022250	0.021142	0.030918	0.052411	0.022332	0.024851	0.018391	0.019736	0.015237	0.020598	0.051412	0.029237	0.021022	0.010005	0.022290	0.030324	0.019675	0.031655	0.008955	0.028237	0.039521	0.019691	0.034717	0.031369	0.010343	0.033602	0.026332
0.041211	0.213708	0.048077	0.022258	0.021053	0.030934	0.052019	0.022411	0.024906	0.018499	0.019916	0.015333	0.020811	0.051615	0.029450	0.020969	0.010118	0.022282	0.030530	0.019715	0.031468	0.008979	0.028457	0.039541	0.019632	0.034569	0.031266	0.010351	0.033689	0.026233
0.041070	0.221368	0.047486	0.022017	0.020777	0.030371	0.052226	0.022096	0.024453	0.018043	0.019481	0.014962	0.020309	0.051133	0.029080	0.020698	0.009840	0.021986	0.030297	0.019525	0.031534	0.008828	0.027933	0.039269	0.019462	0.034467	0.031627	0.010213	0.033452	0.025995
0.040923	0.219502	0.047503	0.021914	0.021011	0.030521	0.052410	0.022145	0.024523	0.018176	0.019429	0.014930	0.020322	0.051333	0.028964	0.020987	0.009866	0.022056	0.030267	0.019531	0.031643	0.008870	0.028100	0.039629	0.019549	0.034528	0.031469	0.010226	0.033509	0.026162
0.041059	0.218534	0.047657	0.022213	0.020776	0.030459	0.052245	0.022173	0.024503	0.018181	0.019575	0.015122	0.020394	0.051170	0.029066	0.020791	0.009908	0.022029	0.030393	0.019614	0.031476	0.008900	0.028125	0.039515	0.019573	0.034603	0.031846	0.010339	0.033621	0.026140
0.041057	0.215366	0.047659	0.022157	0.021203	0.030965	0.052553	0.022470	0.024729	0.018305	0.019792	0.015129	0.020624	0.051307	0.029187	0.021045	0.010044	0.022165	0.030571	0.019663	0.031857	0.008985	0.028124	0.039489	0.019691	0.034358	0.031399	0.010426	0.033441	0.026237
0.041237	0.219018	0.047566	0.022125	0.020774	0.030493	0.052019	0.022204	0.024461	0.018150	0.019551	0.015068	0.020434	0.051206	0.029168	0.020727	0.009901	0.021996	0.030554	0.019645	0.031599	0.008903	0.028077	0.039454	0.019556	0.034584	0.031683	0.010308	0.033504	0.026035
0.040950	0.218677	0.047608	0.022272	0.020928	0.030767	0.052223	0.022214	0.024687	0.018300	0.019499	0.015206	0.020404	0.051212	0.029308	0.020781	0.009951	0.022032	0.030388	0.019613	0.031715	0.008955	0.028091	0.039528	0.019483	0.034550	0.031167	0.010309	0.033213	0.025967
0.040967	0.220540	0.047356	0.022079	0.020821	0.030458	0.052054	0.022158	0.024457	0.018105	0.019514	0.015007	0.020403	0.051187	0.029115	0.020747	0.009872	0.021964	0.030366	0.019534	0.031534	0.008884	0.028108	0.039483	0.019522	0.034527	0.031612	0.010233	0.033438	0.025949
0.041120	0.214358	0.047950	0.022297	0.020964	0.030958	0.052116	0.022424	0.024797	0.018409	0.019856	0.015276	0.020709	0.051411	0.029180	0.020947	0.009987	0.022174	0.030713	0.019737	0.031354	0.008983	0.028413	0.039540	0.019712	0.034664	0.031633	0.010413	0.033673	0.026232
0.040957	0.220818	0.047536	0.022136	0.020865	0.030393	0.052024	0.022134	0.024510	0.018164	0.019463	0.015088	0.020470	0.051377	0.029262	0.020801	0.009835	0.021961	0.030202	0.019588	0.031367	0.008838	0.028085	0.039291	0.019438	0.034500	0.031409	0.010181	0.033484	0.025820
0.040702	0.212163	0.048181	0.022420	0.021074	0.031147	0.052435	0.022456	0.025018	0.018572	0.019913	0.015399	0.020890	0.051673	0.029326	0.021113	0.010094	0.022336	0.030447	0.019756	0.031355	0.008981	0.028512	0.039559	0.019724	0.034591	0.031438	0.010455	0.033829	0.026440
0.040981	0.217644	0.047816	0.022262	0.020892	0.030788	0.052284	0.022215	0.024683	0.018238	0.019710	0.015158	0.020411	0.051253	0.028945	0.020907	0.009914	0.021975	0.030367	0.019645	0.031290	0.008907	0.028288	0.039576	0.019716	0.034680	0.031569	0.010320	0.033359	0.026209
0.041061	0.219746	0.047453	0.022040	0.020890	0.030509	0.052269	0.022175	0.024486	0.018113	0.019547	0.015024	0.020414	0.051223	0.029145	0.020739	0.009883	0.022042	0.030400	0.019603	0.031673	0.008877	0.027912	0.039392	0.019481	0.034510	0.031585	0.010249	0.033492	0.026068
0.040983	0.221783	0.047610	0.021859	0.020876	0.030422	0.052220	0.022106	0.024398	0.017989	0.019429	0.014864	0.020302	0.051217	0.028817	0.020913	0.009835	0.021916	0.030285	0.019527	0.031589	0.008824	0.027914	0.039317	0.019464	0.034420	0.031569	0.010218	0.033374	0.025962
0.040832	0.220100	0.047496	0.022089	0.020988	0.030399	0.052341	0.022222	0.024520	0.018110	0.019429	0.015003	0.020422	0.051346	0.029081	0.020755	0.009833	0.022019	0.030230	0.019502	0.031608	0.008874	0.028144	0.039586	0.019508	0.034415	0.031550	0.010163	0.033519	0.025919
0.040934	0.213267	0.048174	0.022194	0.021152	0.031077	0.052589	0.022476	0.024946	0.018462	0.019858	0.015305	0.020667	0.051675	0.029144	0.021110	0.010063	0.022350	0.030517	0.019753	0.031572	0.008968	0.028426	0.039623	0.019692	0.034416	0.031276	0.010399	0.033545	0.026370
0.040824	0.220565	0.047464	0.022041	0.020949	0.030456	0.052274	0.022133	0.024538	0.018106	0.019521	0.014976	0.020368	0.051130	0.029080	0.020797	0.009882	0.022034	0.030332	0.019555	0.031655	0.008857	0.028027	0.039461	0.019423	0.034441	0.031547	0.010196	0.033421	0.025946
0.040861	0.219307	0.047597	0.022040	0.020977	0.030558	0.052628	0.022236	0.024586	0.018228	0.019517	0.015058	0.020362	0.051264	0.029173	0.020963	0.009880	0.022096	0.030247	0.019458	0.031575	0.008849	0.028112	0.039456	0.019482	0.034415	0.031379	0.010252	0.033406	0.026039
0.040928	0.218055	0.047665	0.022048	0.021015	0.030701	0.052542	0.022258	0.024689	0.018173	0.019560	0.015077	0.020542	0.051598	0.029209	0.020932	0.009871	0.022122	0.030331	0.019632	0.031472	0.008878	0.028101	0.039475	0.019534	0.034457	0.031252	0.010275	0.033536	0.026073
0.041296	0.211169	0.048087	0.022363	0.021268	0.031256	0.052329	0.022387	0.024871	0.018595	0.019944	0.015494	0.020731	0.051300	0.029107	0.021246	0.010068	0.022378	0.030230	0.019879	0.031440	0.009027	0.028382	0.039829	0.019878	0.035195	0.031310	0.010515	0.033800	0.026628
0.040673	0.209355	0.048138	0.022412	0.021523	0.031671	0.052519	0.022665	0.025398	0.018872	0.020062	0.015496	0.020819	0.051768	0.029450	0.021344	0.010107	0.022498	0.030574	0.019667	0.031594	0.009102	0.028663	0.039822	0.019868	0.034543	0.030793	0.010498	0.033619	0.026485
0.040870	0.214300	0.047604	0.022228	0.021214	0.030644	0.052195	0.022389	0.024944	0.018330	0.019736	0.015161	0.020710	0.051539	0.029382	0.020918	0.010079	0.022307	0.030567	0.019705	0.031897	0.009022	0.028451	0.039868	0.019695	0.034576	0.031382	0.010270	0.033695	0.026319
0.040673	0.219291	0.047327	0.021862	0.021140	0.030779	0.052627	0.022236	0.024649	0.018270	0.019457	0.014906	0.020360	0.051353	0.028871	0.021115	0.009836	0.022099	0.030186	0.019371	0.031459	0.008853	0.027992	0.039707	0.019619	0.034590	0.031289	0.010267	0.033577	0.026239
0.040973	0.219336	0.047570	0.022099	0.020948	0.030513	0.052143	0.022255	0.024520	0.018190	0.019525	0.015065	0.020482	0.051272	0.029132	0.020844	0.009881	0.022017	0.030288	0.019540	0.031552	0.008873	0.028154	0.039456	0.019575	0.034553	0.031515	0.010229	0.033507	0.025996
0.041018	0.220618	0.047626	0.022121	0.020884	0.030360	0.052036	0.022189	0.024466	0.018099	0.019453	0.015058	0.020432	0.051316	0.029283	0.020691	0.009865	0.021968	0.030265	0.019514	0.031591	0.008858	0.028112	0.039497	0.019479	0.034397	0.031418	0.010175	0.033422	0.025788
0.040757	0.219856	0.047402	0.022001	0.020941	0.030815	0.052958	0.022220	0.024608	0.018234	0.019467	0.015042	0.020384	0.051436	0.029152	0.020878	0.009797	0.021848	0.030472	0.019361	0.031183	0.008838	0.027894	0.039498	0.019475	0.034131	0.031434	0.010271	0.033591	0.026057
0.040966	0.217884	0.047620	0.022208	0.020958	0.030594	0.052035	0.022258	0.024593	0.018292	0.019612	0.015169	0.020559	0.051344	0.029267	0.020863	0.009930	0.022047	0.030397	0.019637	0.031366	0.008930	0.028408	0.039634	0.019581	0.034540	0.031587	0.010281	0.033489	0.025950
0.041116	0.215783	0.048026	0.022150	0.021122	0.031014	0.052619	0.022324	0.024641	0.018284	0.019753	0.015249	0.020506	0.051253	0.029192	0.021023	0.009931	0.022184	0.030258	0.019681	0.031548	0.008884	0.028225	0.039594	0.019603	0.034769	0.031196	0.010346	0.033494	0.026231
0.040424	0.222758	0.047386	0.021989	0.021063	0.030452	0.053129	0.022115	0.024372	0.017993	0.019232	0.014917	0.020064	0.050536	0.028384	0.020829	0.009742	0.021682	0.030158	0.019511	0.031436	0.008817	0.028127	0.039902	0.019459	0.034553	0.031448	0.010124	0.033527	0.025871
0.041160	0.219350	0.047318	0.022067	0.020974	0.030621	0.052258	0.022101	0.024335	0.018187	0.019504	0.015076	0.020418	0.051249	0.028973	0.020986	0.009864	0.022002	0.030342	0.019621	0.031475	0.008860	0.028031	0.039492	0.019506	0.034699	0.031656	0.010293	0.033447	0.026136
0.040898	0.217681	0.047745	0.022186	0.021013	0.030759	0.052397	0.022188	0.024510	0.018286	0.019639	0.015135	0.020468	0.051217	0.029020	0.020994	0.009947	0.021958	0.030398	0.019554	0.031582	0.008903	0.028313	0.039826	0.019574	0.034584	0.031390	0.010272	0.033383	0.026181
0.040840	0.219271	0.047633	0.022044	0.020924	0.030562	0.052025	0.022244	0.024645	0.018211	0.019492	0.015009	0.020519	0.051395	0.029294	0.020898	0.009898	0.022013	0.030459	0.019544	0.031454	0.008870	0.028258	0.039562	0.019510	0.034432	0.031285	0.010205	0.033488	0.026014
0.040873	0.219625	0.047456	0.022026	0.020919	0.030492	0.052209	0.022299	0.024592	0.018188	0.019498	0.015013	0.020411	0.051287	0.029064	0.020828	0.009926	0.022029	0.030429	0.019603	0.031665	0.008899	0.028133	0.039562	0.019463	0.034351	0.031472	0.010239	0.033480	0.025971
0.040828	0.219128	0.047458	0.022182	0.021034	0.030535	0.052284	0.022214	0.024662	0.018211	0.019499	0.015030	0.020431	0.051360	0.029064	0.020800	0.009891	0.022051	0.030208	0.019539	0.031608	0.008911	0.028180	0.039590	0.019571	0.034486	0.031455	0.010210	0.033562	0.026018
0.040979	0.221671	0.047496	0.021999	0.020839	0.030359	0.052028	0.022134	0.024394	0.018043	0.019418	0.014954	0.020236	0.050973	0.028947	0.020727	0.009854	0.021986	0.030277	0.019555	0.031598	0.008858	0.028079	0.039457	0.019449	0.034517	0.031624	0.010201	0.033363	0.025983
0.040919	0.216236	0.047626	0.022207	0.021054	0.030734	0.052353	0.022310	0.024746	0.018367	0.019650	0.015178	0.020572	0.051371	0.029311	0.020927	0.010047	0.022242	0.030401	0.019689	0.031675	0.008970	0.028268	0.039612	0.019580	0.034624	0.031329	0.010313	0.033465	0.026225
0.040956	0.215717	0.047849	0.022223	0.020957	0.030878	0.052209	0.022278	0.024796	0.018387	0.019693	0.015232	0.020550	0.051444	0.029090	0.021059	0.009974	0.022183	0.030442	0.019725	0.031331	0.008942	0.028390	0.039661	0.019670	0.034619	0.031473	0.010361	0.033634	0.026279
0.040658	0.222252	0.047693	0.021934	0.020789	0.030380	0.052120	0.022147	0.024278	0.018128	0.019320	0.014961	0.020373	0.051146	0.028913	0.020922	0.009732	0.021921	0.030109	0.019500	0.031197	0.008774	0.027966	0.039407	0.019464	0.034622	0.031551	0.010227	0.033494	0.026022
0.041057	0.217199	0.047847	0.022198	0.020916	0.030682	0.052085	0.022279	0.024654	0.018283	0.019624	0.015191	0.020549	0.051369	0.029221	0.020838	0.009926	0.022099	0.030481	0.019679	0.031476	0.008904	0.028243	0.039466	0.019641	0.034550	0.031534	0.010335	0.033559	0.026118
0.040904	0.219408	0.047499	0.022009	0.020936	0.030471	0.052062	0.022293	0.024527	0.018199	0.019454	0.015012	0.020520	0.051419	0.029225	0.020805	0.009891	0.022051	0.030405	0.019584	0.031543	0.008875	0.028179	0.039576	0.019512	0.034474	0.031428	0.010231	0.033553	0.025953
0.040755	0.217042	0.048068	0.022270	0.021050	0.030799	0.052374	0.022344	0.024499	0.018359	0.019869	0.015300	0.020624	0.050794	0.028972	0.021000	0.009911	0.021980	0.030259	0.019662	0.031195	0.008861	0.028617	0.039735	0.019476	0.034811	0.031532	0.010305	0.033479	0.026059
0.040811	0.219938	0.047598	0.022125	0.020950	0.030609	0.052140	0.022172	0.024557	0.018166	0.019526	0.015085	0.020387	0.051137	0.029089	0.020854	0.009923	0.022049	0.030218	0.019576	0.031613	0.008882	0.028164	0.039418	0.019522	0.034538	0.031409	0.010228	0.033322	0.025994
0.041041	0.221349	0.047430	0.021983	0.020760	0.030334	0.052147	0.022104	0.024423	0.018052	0.019448	0.014967	0.020311	0.051133	0.029065	0.020675	0.009847	0.021968	0.030370	0.019536	0.031556	0.008841	0.027980	0.039418	0.019455	0.034465	0.031660	0.010203	0.033489	0.025989
0.040734	0.221243	0.047477	0.022034	0.020921	0.030419	0.052191	0.022199	0.024455	0.018130	0.019398	0.015024	0.020378	0.051243	0.029052	0.020791	0.009830	0.022040	0.030167	0.019508	0.031580	0.008848	0.028054	0.039469	0.019428	0.034475	0.031416	0.010188	0.033422	0.025886
0.040921	0.220088	0.047419	0.022036	0.020945	0.030396	0.052293	0.022118	0.024553	0.018110	0.019399	0.015015	0.020397	0.051293	0.029114	0.020770	0.009884	0.022085	0.030272	0.019606	0.031642	0.008881	0.028004	0.039436	0.019484	0.034514	0.031495	0.010207	0.033585	0.026039
0.040930	0.217754	0.047624	0.022148	0.021174	0.030663	0.052222	0.022221	0.024631	0.018258	0.019586	0.015163	0.020575	0.051407	0.029238	0.020885	0.009922	0.022113	0.030237	0.019641	0.031712	0.008913	0.028204	0.039524	0.019537	0.034617	0.031304	0.010217	0.033518	0.026062
0.040753	0.215239	0.047885	0.022304	0.021209	0.030862	0.052354	0.022359	0.024702	0.018435	0.019806	0.015350	0.020667	0.051390	0.029341	0.020996	0.010015	0.022189	0.030263	0.019655	0.031732	0.008940	0.028407	0.039791	0.019564	0.034725	0.031249	0.010288	0.033351	0.026178
0.041047	0.218251	0.047878	0.022122	0.020925	0.030739	0.052405	0.022236	0.024500	0.018168	0.019755	0.015141	0.020413	0.051049	0.029015	0.020844	0.009943	0.022009	0.030303	0.019568	0.031727	0.008847	0.028143	0.039597	0.019532	0.034694	0.031357	0.010277	0.033387	0.026127
0.040914	0.218655	0.047433	0.022017	0.020916	0.030576	0.052179	0.022226	0.024608	0.018246	0.019507	0.015027	0.020476	0.051190	0.028923	0.020949	0.009930	0.022053	0.030432	0.019610	0.031642	0.008923	0.028039	0.039412	0.019595	0.034602	0.031653	0.010296	0.033721	0.026251
0.040941	0.218939	0.047600	0.021996	0.020961	0.030536	0.052057	0.022203	0.024545	0.018205	0.019569	0.015043	0.020497	0.051324	0.029089	0.020861	0.009949	0.022080	0.030386	0.019694	0.031658	0.008886	0.028109	0.039508	0.019486	0.034555	0.031524	0.010242	0.033506	0.026048
0.041187	0.216290	0.047660	0.022197	0.021080	0.030757	0.052347	0.022248	0.024714	0.018264	0.019753	0.015177	0.020565	0.051425	0.029260	0.020959	0.010015	0.022254	0.030322	0.019706	0.031765	0.008937	0.028116	0.039416	0.019604	0.034591	0.031410	0.010319	0.033472	0.026192
0.040875	0.218873	0.047656	0.022136	0.020915	0.030508	0.052275	0.022260	0.024544	0.018200	0.019511	0.015052	0.020483	0.051259	0.029222	0.020724	0.009913	0.022023	0.030341	0.019561	0.031617	0.008874	0.028293	0.039652	0.019520	0.034478	0.031510	0.010203	0.033535	0.025988
0.040993	0.220599	0.047481	0.022054	0.020889	0.030469	0.052183	0.022204	0.024472	0.018079	0.019471	0.015042	0.020351	0.051204	0.029073	0.020747	0.009897	0.022014	0.030293	0.019565	0.031651	0.008869	0.028050	0.039381	0.019499	0.034434	0.031540	0.010212	0.033379	0.025906
0.040971	0.218636	0.047610	0.022127	0.020897	0.030655	0.052396	0.022209	0.024501	0.018188	0.019598	0.015094	0.020461	0.051221	0.029145	0.020871	0.009880	0.022025	0.030374	0.019621	0.031587	0.008878	0.028074	0.039469	0.019531	0.034682	0.031458	0.010280	0.033447	0.026113
0.040974	0.219783	0.047531	0.021923	0.020922	0.030645	0.052351	0.022180	0.024423	0.018176	0.019552	0.015064	0.020391	0.051140	0.029014	0.020959	0.009889	0.022073	0.030283	0.019616	0.031673	0.008831	0.027980	0.039390	0.019377	0.034493	0.031539	0.010270	0.033436	0.026123
